-0.000044290423330646414	0.0010498465098175845	-0.000021107912747006933	0.0005832016660197425	0.00003674492914360246	0.00030461802248092293	-0.0009402775182955452	0.0006241723546884048	0.00015863303786696725	0.0002291946300856617	0.0005462507689774465	-0.0010488486872839466	-0.00009515439645066593	0.0003870802829777659	0.0010992827487242515	-0.0017010995554258051	-0.0003103084493825605	0.00034311987653837326	-0.00024663721382220285	-0.0007928349694782788	-0.0014289731413412489	0.0008185127640140258	0.0003513515951460075	-0.0005478522853016005	0.00021655522332159755	0.000686927451654548	-0.0002234586743124785	-0.0008091150610148077	-0.00017929185880709333	-0.0009477707434106907	-0.0006916173552736964	-0.00060097143174427	-0.00004751514610773481	0.0011317834799952804	0.0009224827080239001	-0.000361119340499341	0.00028418715513158367	0.0005570335763587659	-0.00022590174409191398	-0.000054049262904829	-0.0009145593682089783	-0.00008608989975054018	-0.0005585096882542519	-0.0004280430687390771	-0.00022395782238054522	-0.00002421541790692073	0.0014950232941367794	0.0004227734272920182	-0.001216476431428446	0.0005956820990712805	0.000554737858822029	-0.000057978794395195	0.0007573555610411596	0.0006325967298307778	0.000020038403741660113	-0.00022650661074487786	-0.0013368524316721012	0.000350354251286863	0.001515925757164171	0.0005366122652857475	0.00019064335386673607	0.001164358933887679	-0.00021744650036463633	-0.0006287299696023991	0.0005825860220737355	-0.0015375938950667075	-0.00009389963767500751	0.0006178118504692915	0.00025600356927090796	0.0013776515945593578	-0.0003196466108946358	0.0006179305968461614	-0.00017390346406032401	-0.001049220337088587	0.0011870127770215247	-0.00023734502512098456	-0.00002662979369415521	0.00007756395568145845	0.0007884925300019768	-0.0008869268503361747	-0.0006260768254309654	0.0006886750093724517	-0.0007311135324616134	0.00046409218625679107	0.00035807342032002714	0.0007232343259590751	-0.00003852069058891287	0.0013474209644325234	-0.0002951327630881342	-0.0009631355976964181	0.0005319741178304435	0.0010829816980360192	-0.0008857527593132406	0.00016740958514126949	-0.0027140648976752063	0.000158307545163652	-0.0002163523171469965	-0.00022245147867080677	-0.00017127429283964293	0.0007930906632221456	-0.0009280323618454296	0.00025103117777137133	0.000208771907366303	0.0011459337117665635	0.00043085270197415856	0.0015443306923053287	0.0006328861681479878	0.0010918989938032719	-0.0005765477239004961	0.0003881732068954865	-0.00017648876982095943	0.00015324277971762978	0.00017175416391253452	0.0011059146072206236	-0.00007868878027906333	-0.0005844522949875071	-0.0004439364637477336	-0.00012934947687751237	-0.000857383930091721	0.0006843075307820913	0.0011460666291157279	0.00019507771183847514	7.504070269404122e-6	-0.0005267820826775533	-0.00016774855373235446	0.0018311446749951807	0.0009848509682969522	-0.00024671693052459365	0.00020739668247434146	-0.0009523016143358995	-0.00009162626313005418	-0.00007657511355988028	-0.00004807623989623338	0.001887293427649053	-3.1771845730541374e-6	0.00011659112888869886	0.001061970323092851	0.0011223186858364406	-0.0005774104954237086	-0.0022166994353476992	0.0012591782468168483	-0.00020723407253669173	-0.0006395766349944394	-0.0008213847680315645	0.0008065183346610933	-0.0007029069452676678	0.00002080604571108546	-0.0005799219469956347	-0.0003949068078783293	0.0002718405863445664	0.0007368792086855929	0.0010840839314004294	0.00043807177542824944	-0.0001726923768176975	0.0007766197066832308	0.001044657467289105	-0.000023106306207150627	0.0009188325495605081	-0.0004456265383348489	-0.0011313289243584281	0.000611365264862673	0.00004638189168916788	-0.0003216666593746052	-0.00010607140523415935	-0.00012760674020991064	0.0007555172793862719	-0.0002718906652351928	0.000010082193951512775	0.00010957070427437265	-0.0005477096469225179	-0.0005320297373741754	0.00024234781528780335	0.0010209738857154581	0.00018385972443744138	-0.00040917864245234995	0.001446454826610624	-0.0006148176263688199	0.0007875044016984713	-0.0011862252847393594	0.0007151982196210067	0.000289328364789192	-0.000040661785005374536	0.0004844181934832955	-0.0006833693372824898	-0.0004074171296667579	0.000365083820594109	-0.0011612675258623401	-0.001177645834573182	0.0005621929590125453	-0.00007679036452019891	0.0010296116893548112	0.00032535331580525506	0.00002978779619058991	0.00041080428760863804	0.000646914659944702	-0.00024682630881948497	0.00013722232360003465	0.00012216491360514666	-0.0001307651280567234	0.0018449311543032069	0.0001896149738364931	0.000026671132029682952	0.000370059918900374	-0.0011227184663560404	0.001005143562410691	-0.00038838584696880714	-0.0001229515477353198	-0.0010462333244272933	0.00024458514707443164	0.000670073696154862	0.0009023934893379941	0.0005013563869745789	-0.0010665337178811666	-0.0008582359720538362	-0.0007739088179832895	0.0007806670265868549	-0.0006824849273436119	0.0002669183434739586	-0.0002790001237267311	0.0003654918870887914	0.0011267362861657902	0.0007121516491393554	-0.0006568794539631755	0.0005497079603721073	0.00022543664569121813	0.0006866773826490181	-0.00012539838017639802	-5.1159784418047786e-6	0.0011152556984005725	-0.0001179623588065093	0.0007762725496952781	-0.00007115459486292218	-0.0009775479209576932	0.00030139107878870015	0.0008560841211050741	0.0001108746889842632	0.0009569563688294712	0.0011562260862543986	-0.000051202777365562914	-0.000987196248308756	0.0009397857407293928	-0.0010368453138305221	-0.00046460717899372123	0.0002991786816897745	0.0014754249517632953	0.00026951478297129413	0.00037606319519717336	-0.00012982296398769428	-0.0010474683613747506	-0.0003814149291879099	-0.0003598316432271842	-0.0006469508191018181	-0.00012935537132013398	-0.00008082019366466884	0.00018214834140793055	-0.0008913743255737542	0.0007258077942824425	-0.0008192524503409749	-0.000025400831445674605	0.000014667356242990157	-0.00014774129113603507	0.0005385534016218354	-0.0007404046454679826	-0.0008721344922781766	0.0006566120566838325	0.0008613440054331752	-0.00031969048401738663	-0.00014138654078578886	-0.0013289697041036946	-0.0005117969551145913	-0.0005152957246151626	-0.0008714595602135329	-0.0006014481478828854	0.0006008779133939117	0.0005654229899745894	0.001228629093008984	-0.001128292076909396	0.0005829717293577421	0.00023350276113321395	0.0003251606743229299	-0.001293154142782657	0.0008497339328332504	-0.0005683868497603578	-0.0005129480697674434	0.00028182883408933306	0.0006694195780322103	0.0012010720984112972	-0.0003394278137892173	-0.0004075557692977069	0.00024937085649348877	-0.00005195706421198958	-0.00039829589354168683	-0.0004176685308271351	0.00029228746916720537	0.0001609022337636884	0.0007541663246002995	-0.0005973851047403142	-0.00011938468866420805	0.00031428906597318637	0.0006568780122719163	0.00025923475588207097	-0.00010034182824711342	-0.0006877424581119067	-0.0012974386085861844	0.0007678508300317534	0.0015029487575074368	0.0008056732415900544	0.0020398211052607322	0.0001823525993145912	0.0005305646704755527	0.0010765251956723109	0.000026113125156225663	0.0009360959361785357	-0.0003372513963538046	0.0009531204286349845	-0.00011590198387834292	0.001684145928464463	-0.0012185916280682274	-0.000762297514927349	-0.0002367494918469738	-0.0014126674942936302	0.0006332453957675746	0.000032158977229569095	-0.00041715725362782635	-0.000940312736074037	0.0009171377757569118	0.00015240053413792	-0.000586066640330068	0.00011895299237406344	-0.00014687417876754833	-0.0002340318239695301	-0.0000572861485201019	0.0012828431621410173	-0.00005831419331914639	-0.00035797676174080994	0.00024712142410455485	0.00001855119429322363	-0.00001238949433048396	-0.00018842998521797683	0.0002740771021751684	0.0010865664468285338	0.0001770740889421991	0.0005026011194653131	-0.0004978521258457049	0.0012335124783540174	0.0002275933629042326	0.001253139163475098	-0.00037968294003372843	0.0011354898569781058	-0.00017974327295082378	0.0007424219795376472	-0.0005040511601534306	-0.00021240526855192807	0.0007861629681583419	-0.0013827575271211808	-0.0023095069463840625	-0.00007404218065205012	0.0010084614094382	0.0004251032676361931	-0.0008254894288973334	-0.00018982165171266426	0.0002844649490014306	-0.00014293588958621785	0.0012141961386801933	0.0015005227085349696	-0.0002705034877376511	0.0009717214093293759	0.001239714667507995	0.0013281311071830263	-0.00045665207163290007	-0.0009596774086706885	-0.00026272531212037306	-0.0006360665258238613	-0.0011868297986341156	0.0002070324123004442	-0.0005913274462662071	0.0004502931996613752	0.0003461679431671441	0.0001874298472949922	0.00024625895104203404	0.0001014189409808668	-0.0009505568840453251	0.00004571826784313134	0.0003613738832710789	0.000384243700367883	-0.0008881772841846706	0.0008307604627101293	-0.00017582853181596485	-0.00074854122983002	-0.00044309977612722767	-0.0008375616493000665	0.0018391827064091336	0.0008961186314936011	-0.0010289561538754345	0.00025877977169861034	0.00043167609914038615	0.0009633512315139004	-0.0010040348288863294	0.0007713961181971563	0.0004051846654608807	-0.0006660603435011302	-0.0004919986499049086	-0.0006037716085522709	0.00004395070162713584	-0.0014689229430634677	-0.0006427023624834519	-0.0014378186075270762	0.0008915774681082385	-0.00016139405989833033	0.0013011416801820162	0.0008221072753645242	0.00027394586460801804	-0.00013186629988826384	0.00014094385117062943	0.00003204385668677468	0.000034196252558851974	-0.0003007581188451667	0.0011445637835017697	0.0011451136168740515	-0.0011171224765352322	-0.0005666198921899714	0.0002506062797386235	-0.00007979681012780502	-0.0004552110541368754	-0.00007149448700315124	-0.00042464562191161956	0.0013485826023020729	0.00006678153578775879	-0.0017911899824929758	0.0006642398442937336	0.00016640445572672102	-0.0005642946584524541	-0.00031498849354506667	0.0006092193891089255	-0.0007715637226521344	-0.00046248584920455146	-0.000722611163255604	0.0006155514281926543	-0.0001281241398502271	-0.0009766614102303943	0.0005849164062066375	0.0005520665656302068	0.000967264886316951	0.0003880272300194388	0.0005833428936072032	-0.00023914857302482432	0.000320212678702658	0.001380647926447498	-0.000224832342576639	-0.0012212205045961774	0.00011070680569552348	0.00016732207933670376	-0.0012467555969970375	-0.00010554084682815803	-0.00004739787958598428	-0.0007326123014185948	0.00040032467325100456	0.0004436372898423731	0.00010265303429129254	0.00039135324752741517	0.0003608757676225256	-0.0007738310225162147	-0.00003759002196876486	-0.0006722911075948454	0.00014113522523791927	-0.000390313602327859	-0.00014006514674817463	0.000609164850758499	-0.00033374587169002277	-0.00016832440316782846	-0.00026151504877863427	0.00013259726681874148	0.0003296436662326877	0.0006635074425643828	-5.16717000072228e-6	0.0004342666232493862	0.0001658904924736846	-0.0015956246685621856	0.00006896044217135205	0.0006920581756210807	-0.0008715863492226452	0.001298123093295551	-0.00007449523456241143	0.0009367812719005497	-0.00002482803092236629	-0.0016581086275260358	-0.00043969818224363113	0.0005784383314235661	-0.0002158252607800751	0.0009425878674925915	-0.0005718284654054206	-0.0005128809720751626	-0.0013201207206374728	-0.00042669004658680914	0.0014138587469824024	-6.6963852920962e-6	-0.00021861356120731984	0.001478311206198627	-0.000017188926891054617	0.001327347264141491	-0.000016383914263196778	-0.001287721863551102	-0.0003042845666758515	0.0006184523666760998	-0.000619698209504243	0.00021444839474489872	0.0001713934404415856	0.0011060981479765549	-0.00009180474970544295	-0.00042336301102730825	0.0008117595339830104	0.0001337717590364922	0.000038723218389932544	0.0002651072816967199	0.00014731315081905697	0.00020351332788471935	-0.0007944898082737154	0.0005019241000833773	0.0004378522402396956	-0.0012746100112243067	-0.00040187722018253093	0.00019472895100195215	-0.000327419738441213	-0.0016477190465420824	-0.0004892394502834176	0.0008981253742305268	-0.0004459801350390077	-0.00016030239934563894	-0.0004970705964414015	-0.0005512239136444059	0.00005099485641682	-0.00011551842134695968	-0.0001709085202789307	-0.000767169999923144	0.0002344212288263666	-0.0008245683235686508	0.001180161931810591	0.0010213159604309928	0.0002604766138615426	-0.0008498693063311326	-0.0008887015732508647	-0.0008520516906488151	0.0010088816346943484	0.00015111325313157777	0.00034186782844825264	0.0006274400515500657	0.0007364456883962882	-0.00029226310388789516	-0.0010329758378380687	-0.00030670205270023405	0.0009665488596703411	0.0009591634491120436	-0.001530390987280375	-0.0004719979268092906	-0.0007386049217168537	0.0008149175359701874	-0.0002075131247237316	-0.000876591799080681	-0.0014574612403734772	-0.0007765712113539482	0.0009342154080108511	0.0004661019599112373	-0.00034499125950462943	-0.0012067871771987053	-0.0005260377152535665	0.0008732092702101056	0.0001694004168104234	-0.00009873799029498772	0.00019969247167963219	-0.00009913421934934423	-0.0008382437200353875	0.0005242503042213351	0.0013215066373546474	-0.0011520077605316798	-0.0003625170274959876	-0.0010068608862758284	0.0004252542250697597	0.0008678535321686393	-0.0007200630305322782	0.00038230289601175687	-0.0005298174517340957	0.0004965274682149142	0.0002620382036315354	-0.00011088195922532468	0.00018116831189556823	0.00014037902628943037	-0.00008805358513395127	-0.0004011360720103183	-0.00029619165365666987	-0.000646096728873929	-0.0007701188950739502	-0.00026495259204093564	-0.0011544429798840817	0.0010590289064663484	-0.00003767082826086916	0.0002869515514216831	0.0004732817989071421	-0.0007337162662727141	-0.00005146288212513269	-0.0012222843624247358	0.00041965266427351414	0.0008141254664698886	-0.0004964489823809375	0.00011322394724864845	-0.00014112486639554503	-0.0013138767592188103	-0.0006741553161364476	0.0009165434570089428	0.000018403295314588633	-0.0001918488868085063	0.00008294647300810358	0.0005580674631371356	-0.0002659388524958979	-0.0003868534456239907	0.00016117396251100953	0.0007414084854710729	0.00014652296124745908	0.0009721639942452053	0.0005170150550156942	-0.00009960864749795992	0.001069548164797922	-0.0007268748204049729	0.0009818454519298966	0.0004584206178121573	-0.000029419118398215363	0.0006514188570962959	0.0011526684457714848	0.00042624839114805085	-0.00031426256467639494	-0.00022609157726068328	-0.0006389550255439006	0.000850054648307469	-0.0008245175517343472	-0.00015835873542792452	0.0006320100546369659	0.000104944434445074	0.0003751595409619565	0.00023100794998041346	0.0007462791674057236	-0.00034716746351900807	-0.0007748951514003037	0.00019496820626603461	-0.00032927732992442144	0.000020874967164775083	-0.0008619631997654725	-0.0009670078702979114	0.0006289422893505922	0.0006956942663817459	0.0015053088011109776	-0.000555551816116616	-0.000903189929436005	-0.00040809061505664483	0.0010343198491774852	-0.000663148495543453	-0.00021883026551424147	-0.0003516833188085194	0.0003684419626903326	-0.00041789405448647266	0.0003147518956836585	0.001193576809325616	-0.0011413090579761097	0.00030863024543122797	-0.0011155460589778318	-0.00022019626378015812	0.000021624522360337082	-0.000018027263514212836	0.00012374906742156538	0.0007946153702901418	0.00046781134827207806	-0.00015245404869090008	0.00039258619328311564	6.40278374150755e-6	0.0005714270525698789	-0.001071573072783005	0.0007089664127440506	0.001347200628140426	-0.00011583007443404003	-0.00004448823356385556	0.0011459963188787065	-0.00017026443759089003	-0.0008274564651207974	0.0008954949867343906	-0.00025052225342567615	-0.00031473078654745455	-0.000691758357057881	0.00016667260095381983	-0.0006443879789252841	-0.00025781769199411465	-0.000812668455872557	0.000968208651117798	0.0007226928135203905	0.00023434895369751302	0.0008325863418819697	-0.00027673217834005173	0.0006005393311549717	0.0005102142311642336	-0.0020573765367736525	-0.00041305260406341156	-0.0008345818637118979	-0.000367526298321966	0.0007108507578641202	0.0003795352432263626	-0.00035888771194154766	0.0004961355805192381	-0.0011103073895300769	0.0012040948904254985	0.0002514320570894545	-0.0002600956666880106	0.001556614726562334	0.0007973654050527475	0.0006070385262822332	-0.0009889710237685168	0.00046700558802702794	-0.0002075129600346099	5.918684241326135e-6	-0.0008619713946775933	0.0009697819215106439	-0.0001526387038083232	-0.0010336498868374151	-0.0011767242230912042	0.0004508594878361613	-0.00014234936380768686	-0.001130682410735843	0.00005781691594534481	-2.406955612048053e-6	0.00033056613735092514	0.0015764043151859511	-0.001312667433278791	-0.00018934983886822204	0.0003086883386509447	0.00029077539281905214	-0.0005232542457644619	-0.0010580963122379283	-0.0005187126256807952	-0.0005479843995748031	-0.00013429362628723058	0.0004263622030125926	-0.00044784582554830495	-0.0009627518633218214	0.0007292042925412625	-0.0009187312087419603	0.000667153088029989	0.00038257391743740424	-0.000662939133029042	0.000014983963703958132	0.0014832515332619486	-0.00036872850316834274	0.0009171795981450865	0.00014254823959026307	0.0003232598424281077	-0.0011696084771859266	0.000035646972104443685	0.001006645485731909	0.0013987361373835369	-0.0001782098933950422	-0.00017803893488929095	-0.00013283676395389732	-0.00043687319847854323	0.0007711305526365286	-0.0003967605503857658	0.0004136380382029952	-0.0005537448997696111	0.0004354183207963017	-0.0017938240607002635	-0.0006279376686838808	0.00011921235729030271	0.00010108568336997093	0.0006212546794593853	-0.00009761723824791097	0.00019733648924932258	0.0005336181680119132	0.000323775341998034	0.0006501434647002637	-0.0004422573661593714	-0.0014820906668305772	-0.0007710715657484013	-0.00005846672903871225	-0.0011528402762270653	-0.00030318560973237264	-0.001972443288526438	-0.0006311597797014313	-0.0000990525327911135	-0.00011182680372307969	-0.0003694085867125389	-0.000871512243382305	0.0013469079037000601	-0.0004484171929618166	0.00010439948077988606	-0.0003098597156721416	-0.0006458988377223575	-0.0007993598439718007	0.0007066404897874177	0.001121939863281733	0.000521690076654372	0.0002725479445381173	0.000011280740786708724	0.00017629354605123242	0.0007279350531601888	0.0008633028522652306	0.00027317670046970034	0.00045844434256897624	0.0004204381581015034	0.0005266673597928719	-0.0008465521929851665	0.0005665914131210589	-0.00033295107347090254	-0.00019613404657455526	-0.000501893519853494	0.0006843975048688593	0.000896216009215431	0.000013999034629758433	0.00042969623366865374	0.00009813132084837319	0.0001343470277050286	-0.000925480676325214	-0.0004149095765889558	-0.0001873527444073631	0.0017492605728371734	0.00006140640450207184	-0.0011385754315570151	0.0001926976957082328	0.00011726889595687621	-0.0006820261109731243	0.0001989523654466821	-0.0011519529211985009	-0.0013949214248578847	0.0002825296436164672	0.0008192211492383687	-0.00006178192228427117	-0.0007323447442147701	-0.0004700972113011361	0.0003357040430362392	-0.0008582254980313751	-0.00043518613222938993	0.0005622983151402336	0.0010547045518799671	-0.0012077385396397095	-0.0011014910279803938	-0.00043035455754731017	-0.00004010875519782251	0.0006531896888143017	0.0014339424308381064	0.00021120852564202532	-0.0012276429694918433	-0.00015126567887168918	0.00033147925935909505	-0.001153294951988791	0.0005042801030292416	0.00048413531946418884	-0.0007261763073064815	-0.0003652265323197858	0.0003559080726285789	0.0009207383536614007	0.0007006346170706103	0.00017621395270557254	-0.00030071651038041943	-0.0015930041231870494	-0.0009236377320677088	0.0011944207695356892	-0.0008850572453921448	-0.00012614550209360314	0.00016425204050187208	0.0007789611006374571	-0.00009655754646874611	-0.0004350403461428608	0.0016982041543779371	0.0003599870616229696	-0.0005820929594109084	-0.0006171100017415733	0.000741703607701965	-0.000533959454336327	0.00128739798788069	0.0005550327198422339	0.0005539653828781621	0.0003966238120273005	-0.0011327480508185306	-0.0002814723558627859	-0.0005626211173914761	-0.0007209965835259039	0.0007668610498527464	0.0010604842349116528	0.0006124055570714557	0.0012739298187391267	-0.0013149960807106043	-0.0012036342329112715	0.0004672681815767227	-0.0014995374991089972	-0.00031650886960343783	-0.0004747048839256684	0.00030816444412893755	0.0015007051637319813	0.00036658503599478886	0.0008395223958435776	0.0008510114793704913	0.00022482900985841366	0.000584126973893519	0.0004324905604311822	0.0008491174289206128	0.0007099616192028157	0.000041706810055029636	0.0007863321986236138	-0.000950412916113417	0.00042055908436320136	-0.0002028635685019754	-0.0017362296636057508	0.000838368824557165	-0.0008408843351868495	-0.00017625667639938725	-5.2150781838844815e-6	0.0012264131818155823	0.00005757642684008918	0.00041377717077296136	-0.00042323112949640756	0.00024081919209271652	-0.0011152933476347808	-0.00027321661475408933	0.00019284463590703987	-0.001297643215474114	-0.00008142109998829318	0.0008785934295415276	-0.00024217442567239252	-0.0009658588299449666	0.001084310022303824	0.0008080409281110076	-0.00022770023657549314	0.0012972355440951811	-0.0003274736983585573	-0.000834843703747824	-0.000865615628486795	0.0007040380924945435	-0.0007134532563949072	-0.0004146243029572009	0.0007454494674075236	-0.0008251855160213692	-0.0003258569700332347	0.00017034612078347086	-0.000019209618656654072	-0.0013262922068153532	0.0009279746702206109	9.834824953595345e-6	0.001235893851456968	-0.000287232986125121	0.0011487350136806542	0.0009299474460796646	-0.0007045131124365737	0.00019129050357708598	-0.00009630795414350033	0.0005904242128790664	0.0005264812543762512	-0.00038743303642623265	-0.0007107501776960834	-0.0006659934260205905	0.0008871527944969188	0.0004654829887009539	0.000028284221926437228	0.001042363246251868	-0.0002622756438508236	0.00007032684595681932	0.00004517017053088604	-0.001497923722771805	-0.0004348410065549069	-0.00013911883663816942	0.000510471704485581	0.00011432369192568879	0.00003313827467427496	-0.0004157990926269349	0.0003442310666967787	-0.00012070678585787687	-0.00004259955886351527	-0.0004972667845116922	0.00007430687037700902	0.0005904644499101934	0.0008931854051068615	-0.00025536829029326736	0.0007561048242794639	0.0007845756203862197	-0.000456101793678486	0.0004319889467835172	0.00024389219211589573	0.0007942213639312848	-0.0004497036929184157	-0.0003955716105822878	0.00019718606819359527	0.0010812409131323772	-0.0017688531518336077	-0.0006794890063456469	0.0001117496936553716	0.0010073194257189224	-0.0005431427835970564	-0.0004814587017907977	0.000055267314643463	-0.0007884845897353759	-0.0006964731618444298	0.00032243900097514476	0.0002291908068772184	0.0012120724782029417	0.0013822289547412942	0.00009682093028587128	-0.0003640172944000824	0.0011753942180154063
